date,championship,series_id,map_number,hawk_match_id,team1,team2,team1_heroes,team2_heroes,winner,delta,delta_favored_team,team1_odds,team2_odds
2024-01-09,BetBoom Dacha Dubai CN SEA CQ,53818,1,109314,Azure Ray,IHC Esports,Marci|Magnus|Troll Warlord|Rubick|Pangolier,Bounty Hunter|Vengeful Spirit|Centaur Warrunner|Naga Siren|Dark Willow,IHC Esports,-16.62,IHC Esports,1.25,4.07
2024-01-09,BetBoom Dacha Dubai CN SEA CQ,53816,1,109313,Talon Esports,Geek Fam,Primal Beast|Viper|Gyrocopter|Vengeful Spirit|Naga Siren,Lion|Mars|Abaddon|Lone Druid|Bounty Hunter,Talon Esports,18.89,Talon Esports,2.28,1.64
2024-01-10,BetBoom Dacha Dubai EEU CQ,53909,1,109453,L1ga Team,Klim Sani4,Kunkka|Lion|Dark Seer|Luna|Phoenix,Invoker|Rubick|Timbersaw|Centaur Warrunner|Windranger,Klim Sani4,-27.38,Klim Sani4,1.60,2.25
2024-01-10,BetBoom Dacha Dubai CN SEA CQ,53993,5,109580,Azure Ray,Geek Fam,Timbersaw|Ember Spirit|Troll Warlord|Grimstroke|Elder Titan,Nature's Prophet|Bounty Hunter|Mars|Pugna|Monkey King,Azure Ray,-25.70,Geek Fam,1.55,2.35
2024-01-10,Asia Pacific Predator League 2024,53957,1,109515,ZOL Esports,Myth Avenue Gaming,Beastmaster|Marci|Lina|Void Spirit|Grimstroke,Faceless Void|Invoker|Phoenix|Abaddon|Brewmaster,ZOL Esports,20.71,ZOL Esports,2.22,1.61
2024-01-11,BetBoom Dacha Dubai NA SA CQ,54109,1,109759,Nouns,Heroic,Meepo|Nature's Prophet|Tidehunter|Arc Warden|Vengeful Spirit,Troll Warlord|Lion|Winter Wyvern|Keeper of the Light|Underlord,Heroic,-35.49,Heroic,1.42,2.73
2024-01-11,BetBoom Dacha Dubai WEU CQ,54022,1,109689,Ninja Penguins,Team Secret,Techies|Weaver|Doom|Alchemist|Viper,Silencer|Grimstroke|Puck|Abaddon|Monkey King,Team Secret,22.98,Ninja Penguins,3.68,1.25
2024-01-11,BetBoom Dacha Dubai MENA CQ,54059,1,109690,Nigma Galaxy,Winter Bear,Techies|Luna|Outworld Destroyer|Marci|Centaur Warrunner,Pangolier|Magnus|Juggernaut|Vengeful Spirit|Grimstroke,Winter Bear,-19.87,Winter Bear,1.17,4.40
2024-01-11,BetBoom Dacha Dubai MENA CQ,54017,1,109638,Nigma Galaxy,Hininy,Tiny|Batrider|Techies|Magnus|Morphling,Lich|Ember Spirit|Pudge|Luna|Rubick,Nigma Galaxy,-19.96,Hininy,1.02,11.16
2024-01-12,BetBoom Dacha Dubai WEU CQ,54182,2,109899,Team Tickles,Team wkwkwk,Alchemist|Tusk|Enchantress|Dark Seer|Morphling,Ember Spirit|Juggernaut|Crystal Maiden|Techies|Primal Beast,Team Tickles,-27.24,Team wkwkwk,1.55,2.35
2024-01-12,BetBoom Dacha Dubai WEU CQ,54174,1,109864,KZ TEAM,Tundra Esports,Techies|Storm Spirit|Pudge|Faceless Void|Pugna,Chen|Invoker|Muerta|Timbersaw|Templar Assassin,Tundra Esports,39.26,KZ TEAM,4.20,1.20
2024-01-12,BetBoom Dacha Dubai WEU CQ,54103,2,109875,Ninja Penguins,Team wkwkwk,Outworld Destroyer|Techies|Rubick|Primal Beast|Lifestealer,Abaddon|Crystal Maiden|Gyrocopter|Razor|Invoker,Team wkwkwk,18.87,Ninja Penguins,1.88,1.85
2024-01-12,BetBoom Dacha Dubai MENA CQ,54148,1,109868,PSG Quest,Hininy,Omniknight|Techies|Tiny|Lina|Magnus,Void Spirit|Grimstroke|Centaur Warrunner|Shadow Demon|Pudge,PSG Quest,-18.06,Hininy,1.03,10.00
2024-01-12,BetBoom Dacha Dubai MENA CQ,54148,2,109873,PSG Quest,Hininy,Dark Seer|Pudge|Huskar|Ember Spirit|Lone Druid,Winter Wyvern|Oracle|Doom|Tusk|Visage,PSG Quest,-21.04,Hininy,1.06,8.22
2024-01-12,BetBoom Dacha Dubai WEU CQ,54102,2,109860,Tundra Esports,Entity,Rubick|Techies|Alchemist|Phoenix|Centaur Warrunner,Disruptor|Juggernaut|Meepo|Tidehunter|Hoodwink,Tundra Esports,-22.44,Entity,1.60,2.25
2024-01-13,DreamLeague S22 CN CQ,54221,2,109970,Go along,Team Aster,Death Prophet|Ember Spirit|Spectre|Phoenix|Vengeful Spirit,Nature's Prophet|Puck|Tusk|Snapfire|Primal Beast,Team Aster,23.87,Go along,2.62,1.45
2024-01-13,DreamLeague S22 CN CQ,54187,1,109946,Team Aster,Team Bright,Snapfire|Doom|Faceless Void|Invoker|Batrider,Broodmother|Hoodwink|Ember Spirit|Nature's Prophet|Tusk,Team Aster,-17.41,Team Bright,1.45,2.60
2024-01-13,DreamLeague S22 CN CQ,54187,3,109954,Team Aster,Team Bright,Troll Warlord|Ember Spirit|Winter Wyvern|Doom|Grimstroke,Slardar|Viper|Vengeful Spirit|Nature's Prophet|Crystal Maiden,Team Bright,-19.86,Team Bright,1.58,2.20
2024-01-14,DreamLeague S22 NA CQ,54274,1,110099,Bammysoy,Fart Studios,Batrider|Faceless Void|Ember Spirit|Abaddon|Arc Warden,Broodmother|Dawnbreaker|Tiny|Lina|Spirit Breaker,Bammysoy,-35.12,Fart Studios,1.45,2.70
2024-01-14,BetBoom Dacha Dubai WEU CQ,54263,3,110093,OG,Tundra Esports,Hoodwink|Mars|Lina|Templar Assassin|Vengeful Spirit,Void Spirit|Muerta|Timbersaw|Bane|Faceless Void,OG,-15.64,Tundra Esports,1.65,2.15
2024-01-14,BetBoom Dacha Dubai MENA CQ,54262,1,110077,Team Falcons,PSG Quest,Weaver|Hoodwink|Slardar|Pangolier|Chen,Meepo|Phoenix|Tidehunter|Void Spirit|Techies,Team Falcons,-28.85,PSG Quest,1.35,3.00
2024-01-14,DreamLeague S22 EEU CQ,54239,1,110017,L1ga Team,9Pandas,Phoenix|Omniknight|Timbersaw|Lion|Magnus,Mars|Pugna|Nature's Prophet|Queen of Pain|Windranger,9Pandas,-20.63,9Pandas,1.57,2.33
2024-01-14,DreamLeague S22 EEU CQ,54239,2,110079,L1ga Team,9Pandas,Earthshaker|Primal Beast|Grimstroke|Templar Assassin|Elder Titan,Shadow Demon|Ember Spirit|Chen|Naga Siren|Monkey King,L1ga Team,-85.64,9Pandas,1.60,2.25
2024-01-14,DreamLeague S22 CN CQ,54252,3,110061,Team Bright,Titan,Dark Willow|Broodmother|Medusa|Undying|Magnus,Batrider|Pangolier|Lifestealer|Vengeful Spirit|Doom,Team Bright,17.28,Team Bright,2.08,1.70
2024-01-14,DreamLeague S22 NA CQ,54244,2,110027,GRIN Esports,No Bounty Hunter,Timbersaw|Vengeful Spirit|Brewmaster|Shadow Shaman|Lifestealer,Kunkka|Gyrocopter|Monkey King|Lion|Ember Spirit,No Bounty Hunter,30.85,GRIN Esports,2.02,1.74
2024-01-15,DreamLeague S22 MENA CQ,54320,2,110213,Hininy,Five Spirits,Tiny|Ember Spirit|Timbersaw|Luna|Vengeful Spirit,Ogre Magi|Keeper of the Light|Weaver|Brewmaster|Pugna,Hininy,-30.57,Five Spirits,1.06,9.06
2024-01-15,DreamLeague S22 WEU CQ,54270,1,110199,Entity,Team wkwkwk,Death Prophet|Enigma|Batrider|Tiny|Morphling,Vengeful Spirit|Ember Spirit|Timbersaw|Gyrocopter|Troll Warlord,Entity,-18.19,Team wkwkwk,1.27,3.58
2024-01-15,DreamLeague S22 WEU CQ,54270,2,110208,Entity,Team wkwkwk,Batrider|Enigma|Death Prophet|Slark|Tiny,Alchemist|Lion|Abaddon|Keeper of the Light|Pugna,Entity,-16.10,Team wkwkwk,1.28,3.60
2024-01-15,DreamLeague S22 MENA CQ,54281,1,110127,Nigma Galaxy,AdoNis,Doom|Naga Siren|Phoenix|Shadow Demon|Ember Spirit,Spirit Breaker|Rubick|Lina|Techies|Outworld Destroyer,Nigma Galaxy,-25.58,AdoNis,1.03,10.14
2024-01-15,DreamLeague S22 SEA CQ,54265,1,110125,Execration,TEAM Darleng,Phoenix|Jakiro|Beastmaster|Pangolier|Morphling,Timbersaw|Ember Spirit|Clinkz|Ogre Magi|Vengeful Spirit,TEAM Darleng,-18.55,TEAM Darleng,1.75,2.01
2024-01-15,DreamLeague S22 SEA CQ,54278,2,110131,Blacklist International,Among Us,Nature's Prophet|Dragon Knight|Magnus|Pugna|Morphling,Mars|Techies|Vengeful Spirit|Keeper of the Light|Troll Warlord,Blacklist International,-16.74,Among Us,1.34,3.09
2024-01-16,DreamLeague S22 WEU CQ,54329,2,110313,Team Secret,Team wkwkwk,Batrider|Naga Siren|Vengeful Spirit|Puck|Monkey King,Death Prophet|Luna|Primal Beast|Hoodwink|Pugna,Team Secret,-33.28,Team wkwkwk,1.32,3.24
2024-01-16,DreamLeague S22 WEU CQ,54329,3,110320,Team Secret,Team wkwkwk,Pangolier|Death Prophet|Lion|Monkey King|Ursa,Invoker|Windranger|Phoenix|Hoodwink|Doom,Team Secret,-18.40,Team wkwkwk,1.32,3.24
2024-01-16,DreamLeague S22 MENA CQ,54355,1,110299,AdoNis,Winter Bear,Drow Ranger|Timbersaw|Techies|Ember Spirit|Lion,Dragon Knight|Clockwerk|Dark Seer|Keeper of the Light|Morphling,Winter Bear,23.20,AdoNis,4.20,1.20
2024-01-16,DreamLeague S22 SEA CQ,54342,2,110300,Neon Esports,Aurora,Vengeful Spirit|Lina|Hoodwink|Razor|Mars,Rubick|Enchantress|Pangolier|Troll Warlord|Magnus,Aurora,18.99,Neon Esports,2.99,1.36
2024-01-16,DreamLeague S22 SA CQ,54331,3,110242,Bulls,Mad Kings,Puck|Lion|Visage|Treant Protector|Luna,Underlord|Kunkka|Dark Willow|Nature's Prophet|Gyrocopter,Mad Kings,-22.32,Mad Kings,1.70,2.08
2024-01-17,DreamLeague S22 SEA CQ,54387,5,110413,Aurora,TEAM Darleng,Tusk|Lone Druid|Phoenix|Meepo|Death Prophet,Dragon Knight|Marci|Broodmother|Vengeful Spirit|Lina,Aurora,-31.41,TEAM Darleng,1.35,2.90
2024-01-19,European Pro League S16,54422,1,110527,NAVI Junior,B8,Lion|Windranger|Primal Beast|Broodmother|Hoodwink,Doom|Kunkka|Enchantress|Rubick|Templar Assassin,NAVI Junior,15.14,NAVI Junior,2.44,1.51
2024-01-19,Blizzard Brawl New Year Decider,54443,2,110546,Miracle Esports,Team Trust,Keeper of the Light|Beastmaster|Rubick|Luna|Earthshaker,Death Prophet|Tusk|Batrider|Morphling|Ember Spirit,Team Trust,21.07,Miracle Esports,1.91,1.83
2024-01-20,New Year Cup,54483,1,110646,Ardour,MAG.Nirvana,Lina|Morphling|Brewmaster|Rubick|Chen,Death Prophet|Enchantress|Troll Warlord|Keeper of the Light|Beastmaster,MAG.Nirvana,32.08,Ardour,3.39,1.29
2024-01-20,New Year Cup,54482,1,110640,Polaris Esports,Team Trust,Techies|Centaur Warrunner|Skywrath Mage|Ember Spirit|Luna,Tiny|Storm Spirit|Pugna|Templar Assassin|Enigma,Team Trust,-16.95,Team Trust,1.55,2.35
2024-01-21,European Pro League S16,54363,2,110713,Level Up,Ninja Penguins,Chen|Invoker|Hoodwink|Sand King|Faceless Void,Warlock|Primal Beast|Templar Assassin|Centaur Warrunner|Wraith King,Ninja Penguins,15.80,Level Up,3.05,1.31
2024-01-22,New Year Cup,54514,1,110742,Team Freedom,Ardour,Venomancer|Lion|Lifestealer|Templar Assassin|Timbersaw,Dark Seer|Zeus|Pugna|Windranger|Vengeful Spirit,Ardour,-28.40,Ardour,1.45,2.52
2024-01-23,Blizzard Brawl New Year Decider,54650,2,110942,Polaris Esports,Mars International,Vengeful Spirit|Crystal Maiden|Juggernaut|Storm Spirit|Void Spirit,Pugna|Meepo|Abaddon|Ogre Magi|Death Prophet,Mars International,-44.04,Mars International,1.52,2.43
2024-01-26,ESL One Birmingham 2024 SEA CQ,54938,2,111407,Execration,Aurora,Techies|Phoenix|Magnus|Meepo|Pangolier,Nature's Prophet|Lion|Slark|Beastmaster|Storm Spirit,Execration,17.14,Execration,3.60,1.26
2024-01-26,ESL One Birmingham 2024 SEA CQ,54933,2,111408,MAG.Indonesia,Talon Esports,Tiny|Rubick|Treant Protector|Naga Siren|Invoker,Puck|Magnus|Troll Warlord|Hoodwink|Bane,MAG.Indonesia,20.51,MAG.Indonesia,3.15,1.33
2024-01-26,ESL One Birmingham 2024 EEU CQ,54906,1,111369,Natus Vincere,SIBE Team,Ember Spirit|Lion|Mars|Enchantress|Windranger,Meepo|Pangolier|Nyx Assassin|Pugna|Vengeful Spirit,Natus Vincere,-21.29,SIBE Team,1.21,4.11
2024-01-27,ESL One Birmingham 2024 NA CQ,55005,2,111584,Bammysoy,NextNext,Enchantress|Abaddon|Pugna|Naga Siren|Puck,Sniper|Marci|Weaver|Morphling|Rubick,Bammysoy,-19.74,NextNext,1.11,5.93
2024-01-27,ESL One Birmingham 2024 NA CQ,54997,2,111562,Bammysoy,Shopify Rebellion,Tidehunter|Drow Ranger|Techies|Winter Wyvern|Ember Spirit,Pangolier|Hoodwink|Omniknight|Chen|Windranger,Shopify Rebellion,30.94,Bammysoy,6.30,1.08
2024-01-27,ESL One Birmingham 2024 NA CQ,54996,1,111553,Nouns,GRIN Esports,Pugna|Pangolier|Abaddon|Meepo|Batrider,Tiny|Troll Warlord|Crystal Maiden|Magnus|Nature's Prophet,Nouns,-16.15,GRIN Esports,1.06,7.00
2024-01-27,ESL One Birmingham 2024 EEU CQ,54989,1,111542,Team Klee,Yellow Submarine,Kunkka|Chen|Luna|Lion|Primal Beast,Pangolier|Faceless Void|Rubick|Techies|Centaur Warrunner,Team Klee,-20.83,Yellow Submarine,1.60,2.35
2024-01-27,New Year Cup,54962,1,111519,Yangon Galacticos,Me Parb,Techies|Slark|Meepo|Doom|Enchantress,Rubick|Pudge|Chen|Medusa|Ember Spirit,Yangon Galacticos,28.93,Yangon Galacticos,1.86,1.82
2024-01-27,ESL One Birmingham 2024 SEA CQ,54982,1,111515,Execration,Blacklist International,Earthshaker|Alchemist|Viper|Magnus|Techies,Chen|Rubick|Meepo|Mars|Pangolier,Execration,27.69,Execration,3.00,1.35
2024-01-28,ESL One Birmingham 2024 NA CQ,55080,2,111760,Shopify Rebellion,Nouns,Techies|Templar Assassin|Faceless Void|Dawnbreaker|Vengeful Spirit,Terrorblade|Lion|Enchantress|Pangolier|Dragon Knight,Nouns,-15.26,Nouns,1.50,2.48
2024-01-28,ESL One Birmingham 2024 WEU CQ,55074,1,111738,Team Tickles,Ninja Penguins,Batrider|Timbersaw|Storm Spirit|Sven|Pugna,Puck|Enchantress|Magnus|Weaver|Lion,Ninja Penguins,-23.33,Ninja Penguins,1.48,2.58
2024-01-28,ESL One Birmingham 2024 WEU CQ,55015,2,111719,Team Secret,B8,Clockwerk|Razor|Doom|Dark Seer|Timbersaw,Slardar|Centaur Warrunner|Queen of Pain|Luna|Rubick,Team Secret,-27.84,B8,1.09,6.55
2024-01-28,ESL One Birmingham 2024 EEU CQ,55067,1,111708,Klim Sani4,Virtus.pro,Vengeful Spirit|Ember Spirit|Mars|Skywrath Mage|Luna,Windranger|Techies|Dragon Knight|Faceless Void|Centaur Warrunner,Klim Sani4,16.42,Klim Sani4,3.30,1.30
2024-01-28,ESL One Birmingham 2024 WEU CQ,55013,1,111654,OG,Ninja Penguins,Pangolier|Hoodwink|Troll Warlord|Batrider|Mars,Primal Beast|Naga Siren|Pugna|Tiny|Death Prophet,OG,-17.97,Ninja Penguins,1.15,5.11
2024-01-28,ESL One Birmingham 2024 SEA CQ,55003,2,111643,Neon Esports,Talon Esports,Keeper of the Light|Ursa|Storm Spirit|Enchantress|Mars,Hoodwink|Centaur Warrunner|Dragon Knight|Bane|Luna,Talon Esports,17.60,Neon Esports,2.50,1.48
2024-01-29,ESL One Birmingham 2024 SA CQ,55136,2,111886,Estar backs,Infinity,Invoker|Beastmaster|Windranger|Nature's Prophet|Tusk,Timbersaw|Kunkka|Techies|Phoenix|Sven,Estar backs,-18.33,Infinity,1.28,3.46
2024-01-29,ESL One Birmingham 2024 MENA CQ,55125,1,111858,Nigma Galaxy,Winter Bear,Tiny|Storm Spirit|Windranger|Enchantress|Mars,Morphling|Pugna|Void Spirit|Tidehunter|Vengeful Spirit,Nigma Galaxy,-22.98,Winter Bear,1.42,2.80
2024-01-29,ESL One Birmingham 2024 SA CQ,55102,2,111866,Estar backs,Beastcoast,Beastmaster|Abaddon|Huskar|Vengeful Spirit|Medusa,Primal Beast|Hoodwink|Doom|Jakiro|Phantom Lancer,Beastcoast,-17.01,Beastcoast,1.60,2.25
2024-01-29,ESL One Birmingham 2024 CN CQ,55100,2,111833,G2 x iG,LGD Gaming,Luna|Snapfire|Techies|Magnus|Ember Spirit,Phoenix|Zeus|Primal Beast|Faceless Void|Lion,LGD Gaming,-17.29,LGD Gaming,1.45,2.60
2024-01-29,ESL One Birmingham 2024 CN CQ,55116,2,111839,Team Bright,Azure Ray,Luna|Puck|Tusk|Shadow Demon|Viper,Enchantress|Dragon Knight|Magnus|Hoodwink|Troll Warlord,Azure Ray,16.90,Team Bright,2.94,1.37
2024-01-29,ESL One Birmingham 2024 WEU CQ,55088,3,111834,Team Secret,Entity,Naga Siren|Enchantress|Ember Spirit|Earthshaker|Rubick,Alchemist|Techies|Meepo|Tidehunter|Hoodwink,Entity,-32.41,Entity,1.85,1.89
2024-01-29,ESL One Birmingham 2024 MENA CQ,55086,2,111810,Nigma Galaxy,PSG Quest,Kunkka|Faceless Void|Magnus|Shadow Demon|Chen,Templar Assassin|Keeper of the Light|Tiny|Mars|Nature's Prophet,PSG Quest,50.36,Nigma Galaxy,2.74,1.42
2024-01-29,ESL One Birmingham 2024 CN CQ,55099,3,111813,Team Aster,Azure Ray,Lina|Bane|Puck|Abaddon|Lion,Outworld Destroyer|Phoenix|Luna|Batrider|Magnus,Azure Ray,25.07,Team Aster,3.75,1.25
2024-01-30,Frios Show 2,55150,2,111988,Team TaO,Team Benjaz,Doom|Faceless Void|Lion|Vengeful Spirit|Storm Spirit,Mars|Lina|Clockwerk|Nature's Prophet|Templar Assassin,Team Benjaz,26.75,Team TaO,3.99,1.22
2024-01-30,ESL One Birmingham 2024 MENA CQ,55166,4,111968,Team Falcons,PSG Quest,Nature's Prophet|Hoodwink|Alchemist|Doom|Huskar,Lion|Vengeful Spirit|Primal Beast|Meepo|Snapfire,PSG Quest,-16.29,PSG Quest,1.62,2.20
2024-01-30,ESL One Birmingham 2024 CN CQ,55155,3,111937,G2 x iG,Azure Ray,Mirana|Centaur Warrunner|Gyrocopter|Primal Beast|Chen,Lina|Enchantress|Enigma|Tiny|Naga Siren,G2 x iG,35.51,G2 x iG,2.04,1.72
2024-01-30,ESL One Birmingham 2024 CN CQ,55155,4,111947,G2 x iG,Azure Ray,Faceless Void|Vengeful Spirit|Timbersaw|Keeper of the Light|Lion,Zeus|Techies|Abaddon|Hoodwink|Troll Warlord,Azure Ray,18.76,G2 x iG,2.00,1.75
2024-01-30,ESL One Birmingham 2024 CN CQ,55155,5,111959,G2 x iG,Azure Ray,Pugna|Zeus|Slark|Hoodwink|Magnus,Winter Wyvern|Luna|Nature's Prophet|Tidehunter|Queen of Pain,G2 x iG,21.25,G2 x iG,1.99,1.76
2024-01-30,ESL One Birmingham 2024 SA CQ,55137,2,111895,Heroic,Beastcoast,Techies|Meepo|Dragon Knight|Gyrocopter|Winter Wyvern,Clockwerk|Shadow Demon|Elder Titan|Doom|Razor,Heroic,-16.29,Beastcoast,1.30,3.30
2024-02-01,European Pro League S16,55228,3,112167,KZ TEAM,SIBE Team,Hoodwink|Chen|Pangolier|Magnus|Faceless Void,Ember Spirit|Rubick|Batrider|Mars|Morphling,KZ TEAM,-21.36,SIBE Team,1.50,2.48
2024-02-02,EPL World AM S9,55258,2,112280,x5 Gaming,AcatSuki,Ember Spirit|Troll Warlord|Hoodwink|Brewmaster|Gyrocopter,Tiny|Snapfire|Techies|Juggernaut|Pangolier,x5 Gaming,16.74,x5 Gaming,2.12,1.67
2024-02-02,Frios Show 2,55259,1,112187,Team Mandy,Team Leo,Tidehunter|Grimstroke|Morphling|Hoodwink|Ember Spirit,Magnus|Centaur Warrunner|Ancient Apparition|Batrider|Faceless Void,Team Mandy,28.83,Team Mandy,2.35,1.55
2024-02-03,EPL World AM S9,55333,2,112420,x5 Gaming,Infinity,Abaddon|Hoodwink|Queen of Pain|Gyrocopter|Brewmaster,Centaur Warrunner|Pangolier|Batrider|Rubick|Lifestealer,x5 Gaming,16.68,x5 Gaming,2.50,1.49
2024-02-03,RES Regional Series: SEA #1,55322,2,112357,Talon Esports,MAG.Nirvana,Timbersaw|Crystal Maiden|Keeper of the Light|Troll Warlord|Batrider,Vengeful Spirit|Mars|Faceless Void|Lion|Magnus,Talon Esports,-17.68,MAG.Nirvana,1.01,12.52
2024-02-03,RES Regional Series: SEA #1,55321,2,112351,Batam Pride,Team Tough,Vengeful Spirit|Luna|Ember Spirit|Mars|Rubick,Centaur Warrunner|Winter Wyvern|Lion|Morphling|Dragon Knight,Team Tough,15.21,Batam Pride,2.62,1.41
2024-02-04,EPL World AM S9,55391,2,112518,Stereophonics,South Team,Dragon Knight|Marci|Snapfire|Pangolier|Winter Wyvern,Centaur Warrunner|Storm Spirit|Meepo|Hoodwink|Phoenix,South Team,16.11,Stereophonics,7.17,1.07
2024-02-04,BetBoom Dacha Dubai 2024,55341,2,112495,Azure Ray,OG,Mars|Outworld Destroyer|Naga Siren|Hoodwink|Rubick,Dark Seer|Batrider|Queen of Pain|Phoenix|Faceless Void,Azure Ray,-23.14,OG,1.80,1.94
2024-02-04,RES Regional Series: SEA #1,55348,2,112486,IHC Esports,Batam Pride,Naga Siren|Centaur Warrunner|Phoenix|Batrider|Windranger,Nature's Prophet|Snapfire|Magnus|Dazzle|Meepo,IHC Esports,-24.83,Batam Pride,1.32,3.24
2024-02-04,RES Regional Series: SEA #1,55347,2,112472,MAG.Nirvana,Geek Fam,Windranger|Vengeful Spirit|Broodmother|Batrider|Morphling,Faceless Void|Nature's Prophet|Mars|Tusk|Venomancer,Geek Fam,27.64,MAG.Nirvana,10.00,1.03
2024-02-04,New Year Cup,55351,1,112468,Made in Philippines,Me Parb,Faceless Void|Chen|Rubick|Slardar|Brewmaster,Batrider|Naga Siren|Lina|Doom|Hoodwink,Me Parb,-34.12,Me Parb,1.60,2.25
2024-02-05,BetBoom Dacha Dubai 2024,55400,2,112607,Xtreme Gaming,Team Spirit,Centaur Warrunner|Luna|Death Prophet|Void Spirit|Batrider,Morphling|Vengeful Spirit|Puck|Rubick|Timbersaw,Xtreme Gaming,16.04,Xtreme Gaming,2.63,1.45
2024-02-05,Blizzard Brawl New Year Decider,54719,1,111056,Made in Philippines,Sunset Esports,Templar Assassin|Slardar|Techies|Windranger|Dark Willow,Meepo|Dawnbreaker|Vengeful Spirit|Shadow Shaman|Queen of Pain,Sunset Esports,-17.81,Sunset Esports,1.60,2.25
2024-02-06,EPL World AM S9,55493,1,112736,Hokori,x5 Gaming,Rubick|Undying|Ember Spirit|Magnus|Morphling,Clockwerk|Centaur Warrunner|Pangolier|Dark Willow|Muerta,x5 Gaming,21.58,Hokori,2.40,1.50
2024-02-06,New Year Cup,55455,1,112662,Team Trust,MAG.Indonesia,Tusk|Dragon Knight|Viper|Grimstroke|Puck,Clockwerk|Vengeful Spirit|Troll Warlord|Night Stalker|Keeper of the Light,MAG.Indonesia,-18.01,MAG.Indonesia,1.70,2.08
2024-02-06,Blizzard Brawl New Year Decider,55457,2,112650,Team Freedom,Fortress Gaming,Luna|Vengeful Spirit|Timbersaw|Ogre Magi|Death Prophet,Keeper of the Light|Grimstroke|Magnus|Phantom Lancer|Lion,Team Freedom,-30.18,Fortress Gaming,1.56,2.33
2024-02-07,EPL World AM S9,55528,2,112852,Infinity,Stereophonics,Techies|Beastmaster|Nature's Prophet|Alchemist|Timbersaw,Vengeful Spirit|Pugna|Keeper of the Light|Snapfire|Faceless Void,Infinity,-22.50,Stereophonics,1.14,5.19
2024-02-07,BetBoom Dacha Dubai 2024,55487,1,112722,Xtreme Gaming,OG,Mars|Medusa|Rubick|Batrider|Void Spirit,Faceless Void|Enigma|Grimstroke|Anti-Mage|Primal Beast,Xtreme Gaming,-26.07,OG,1.42,2.90
2024-02-07,RES Regional Series: SEA #1,55502,2,112814,Batam Pride,Geek Fam,Abaddon|Crystal Maiden|Timbersaw|Pangolier|Batrider,Naga Siren|Hoodwink|Ember Spirit|Slark|Mirana,Geek Fam,22.03,Batam Pride,4.66,1.16
